site,date,latitude,longitude,SST
Indian Cove,07/05/14,48.565,-122.925,10.84
Indian Cove,07/06/14,48.565,-122.925,10.87
Indian Cove,07/07/14,48.565,-122.925,11.27
Indian Cove,07/08/14,48.565,-122.925,12.78
Indian Cove,07/09/14,48.565,-122.925,13
Indian Cove,07/10/14,48.565,-122.925,12.35
Indian Cove,07/11/14,48.565,-122.925,12.97
Indian Cove,07/12/14,48.565,-122.925,13.45
Indian Cove,07/13/14,48.565,-122.925,12.19
Indian Cove,07/14/14,48.565,-122.925,11.63
Indian Cove,07/15/14,48.565,-122.925,11.24
Indian Cove,07/16/14,48.565,-122.925,11.27
Indian Cove,07/17/14,48.565,-122.925,11.65
Indian Cove,07/18/14,48.565,-122.925,11.4
Indian Cove,07/19/14,48.565,-122.925,11.29
Indian Cove,07/20/14,48.565,-122.925,11.27
Indian Cove,07/21/14,48.565,-122.925,11.25
Indian Cove,07/22/14,48.565,-122.925,11.49
Indian Cove,07/23/14,48.565,-122.925,11.28
Indian Cove,07/24/14,48.565,-122.925,11.02
Indian Cove,07/25/14,48.565,-122.925,11.24
Indian Cove,07/26/14,48.565,-122.925,11.32
Indian Cove,07/27/14,48.565,-122.925,11.5
Indian Cove,07/28/14,48.565,-122.925,11.33
Indian Cove,07/29/14,48.565,-122.925,11.74
Indian Cove,07/30/14,48.565,-122.925,12.1
Indian Cove,07/31/14,48.565,-122.925,11.92
Indian Cove,08/01/14,48.565,-122.925,11.86
Indian Cove,08/02/14,48.565,-122.925,13.02
Indian Cove,08/03/14,48.565,-122.925,13.73
Indian Cove,08/04/14,48.565,-122.925,13.92
Indian Cove,08/05/14,48.565,-122.925,14.34
Indian Cove,08/06/14,48.565,-122.925,14.38
Indian Cove,08/07/14,48.565,-122.925,13.09
Indian Cove,08/08/14,48.565,-122.925,13
Indian Cove,08/09/14,48.565,-122.925,12.74
Indian Cove,08/10/14,48.565,-122.925,12.67
Indian Cove,08/11/14,48.565,-122.925,11.66
Indian Cove,08/12/14,48.565,-122.925,11.64
Indian Cove,08/13/14,48.565,-122.925,11.68
Indian Cove,08/14/14,48.565,-122.925,11.74
Indian Cove,08/15/14,48.565,-122.925,11.61
Indian Cove,08/16/14,48.565,-122.925,11.52
Indian Cove,08/17/14,48.565,-122.925,11.6
Indian Cove,08/18/14,48.565,-122.925,12.93
Indian Cove,08/19/14,48.565,-122.925,12.31
Indian Cove,08/20/14,48.565,-122.925,12.44
