site,date,latitude,longitude,SST
Mosquito Pass,01/19/14,48.585,-123.165,7.74
Mosquito Pass,01/20/14,48.585,-123.165,7.41
Mosquito Pass,01/21/14,48.585,-123.165,7.59
Mosquito Pass,01/22/14,48.585,-123.165,6.39
Mosquito Pass,01/23/14,48.585,-123.165,6.73
Mosquito Pass,01/24/14,48.585,-123.165,8.06
Mosquito Pass,01/25/14,48.585,-123.165,7.69
Mosquito Pass,01/26/14,48.585,-123.165,7.54
Mosquito Pass,01/27/14,48.585,-123.165,7.44
Mosquito Pass,01/28/14,48.585,-123.165,7.43
Mosquito Pass,01/29/14,48.585,-123.165,7.41
Mosquito Pass,01/30/14,48.585,-123.165,7.39
Mosquito Pass,01/31/14,48.585,-123.165,7.54
Mosquito Pass,02/01/14,48.585,-123.165,6.67
Mosquito Pass,02/02/14,48.585,-123.165,7.34
Mosquito Pass,02/03/14,48.585,-123.165,7.93
Mosquito Pass,02/04/14,48.585,-123.165,7.19
Mosquito Pass,02/05/14,48.585,-123.165,6.6
Mosquito Pass,02/06/14,48.585,-123.165,6.81
Mosquito Pass,02/07/14,48.585,-123.165,6.87
Mosquito Pass,02/08/14,48.585,-123.165,7.05
Mosquito Pass,02/09/14,48.585,-123.165,7.01
Mosquito Pass,02/10/14,48.585,-123.165,6.91
Mosquito Pass,02/11/14,48.585,-123.165,6.79
Mosquito Pass,02/12/14,48.585,-123.165,6.39
Mosquito Pass,02/13/14,48.585,-123.165,7.15
Mosquito Pass,02/14/14,48.585,-123.165,7.01
Mosquito Pass,02/15/14,48.585,-123.165,6.54
Mosquito Pass,02/16/14,48.585,-123.165,7.28
Mosquito Pass,02/17/14,48.585,-123.165,6.89
Mosquito Pass,02/18/14,48.585,-123.165,6.95
Mosquito Pass,02/19/14,48.585,-123.165,7.3
Mosquito Pass,02/20/14,48.585,-123.165,7.45
Mosquito Pass,02/21/14,48.585,-123.165,6.62
Mosquito Pass,02/22/14,48.585,-123.165,6.68
Mosquito Pass,02/23/14,48.585,-123.165,6.7
Mosquito Pass,02/24/14,48.585,-123.165,6.69
Mosquito Pass,02/25/14,48.585,-123.165,6.85
Mosquito Pass,02/26/14,48.585,-123.165,6.57
Mosquito Pass,02/27/14,48.585,-123.165,6.55
Mosquito Pass,02/28/14,48.585,-123.165,7.34
Mosquito Pass,03/01/14,48.585,-123.165,7.27
Mosquito Pass,03/02/14,48.585,-123.165,7.25
Mosquito Pass,03/03/14,48.585,-123.165,7.23
Mosquito Pass,03/04/14,48.585,-123.165,7.21
Mosquito Pass,03/05/14,48.585,-123.165,6.67
Mosquito Pass,03/06/14,48.585,-123.165,6.24
