site,date,latitude,longitude,SST
Ship Harbor,08/04/13,48.505,-122.675,11.81
Ship Harbor,08/05/13,48.505,-122.675,12.85
Ship Harbor,08/06/13,48.505,-122.675,12.91
Ship Harbor,08/07/13,48.505,-122.675,12.18
Ship Harbor,08/08/13,48.505,-122.675,12.03
Ship Harbor,08/09/13,48.505,-122.675,13.03
Ship Harbor,08/10/13,48.505,-122.675,12.91
Ship Harbor,08/11/13,48.505,-122.675,12.47
Ship Harbor,08/12/13,48.505,-122.675,11.44
Ship Harbor,08/13/13,48.505,-122.675,11.59
Ship Harbor,08/14/13,48.505,-122.675,12.28
Ship Harbor,08/15/13,48.505,-122.675,12.87
Ship Harbor,08/16/13,48.505,-122.675,11.66
Ship Harbor,08/17/13,48.505,-122.675,12.36
Ship Harbor,08/18/13,48.505,-122.675,12.52
Ship Harbor,08/19/13,48.505,-122.675,12.2
Ship Harbor,08/20/13,48.505,-122.675,11.22
Ship Harbor,08/21/13,48.505,-122.675,11.85
Ship Harbor,08/22/13,48.505,-122.675,11.41
Ship Harbor,08/23/13,48.505,-122.675,12.29
Ship Harbor,08/24/13,48.505,-122.675,12.51
Ship Harbor,08/25/13,48.505,-122.675,11.48
Ship Harbor,08/26/13,48.505,-122.675,11.62
Ship Harbor,08/27/13,48.505,-122.675,11.83
Ship Harbor,08/28/13,48.505,-122.675,12.09
Ship Harbor,08/29/13,48.505,-122.675,12.87
Ship Harbor,08/30/13,48.505,-122.675,12.59
Ship Harbor,08/31/13,48.505,-122.675,11.58
Ship Harbor,12/01/13,48.505,-122.675,7.95
Ship Harbor,12/02/13,48.505,-122.675,8.07
Ship Harbor,12/03/13,48.505,-122.675,8.28
Ship Harbor,12/04/13,48.505,-122.675,7.72
Ship Harbor,12/05/13,48.505,-122.675,7.65
Ship Harbor,12/06/13,48.505,-122.675,6.26
Ship Harbor,12/07/13,48.505,-122.675,7.51
Ship Harbor,12/08/13,48.505,-122.675,7.67
Ship Harbor,12/09/13,48.505,-122.675,7.36
Ship Harbor,12/10/13,48.505,-122.675,7.25
Ship Harbor,12/11/13,48.505,-122.675,7.18
Ship Harbor,12/12/13,48.505,-122.675,7
Ship Harbor,12/13/13,48.505,-122.675,6.92
Ship Harbor,12/14/13,48.505,-122.675,6.89
Ship Harbor,12/15/13,48.505,-122.675,6.89
Ship Harbor,12/16/13,48.505,-122.675,7.05
Ship Harbor,12/17/13,48.505,-122.675,7.48
Ship Harbor,12/18/13,48.505,-122.675,7.25
Ship Harbor,12/19/13,48.505,-122.675,7.53
Ship Harbor,12/20/13,48.505,-122.675,7.41
Ship Harbor,12/21/13,48.505,-122.675,7.39
Ship Harbor,12/22/13,48.505,-122.675,7.4
Ship Harbor,12/23/13,48.505,-122.675,7.73
Ship Harbor,12/24/13,48.505,-122.675,6.58
Ship Harbor,12/25/13,48.505,-122.675,7.3
Ship Harbor,12/26/13,48.505,-122.675,7.25
Ship Harbor,12/27/13,48.505,-122.675,7.44
Ship Harbor,12/28/13,48.505,-122.675,6.88
Ship Harbor,12/29/13,48.505,-122.675,6.91
Ship Harbor,12/30/13,48.505,-122.675,6.87
Ship Harbor,12/31/13,48.505,-122.675,6.85
Ship Harbor,01/01/14,48.505,-122.675,6.83
Ship Harbor,01/02/14,48.505,-122.675,6.83
Ship Harbor,01/03/14,48.505,-122.675,7.48
Ship Harbor,01/04/14,48.505,-122.675,7.56
Ship Harbor,01/05/14,48.505,-122.675,7.52
Ship Harbor,01/06/14,48.505,-122.675,6.7
Ship Harbor,01/07/14,48.505,-122.675,6.91
Ship Harbor,01/08/14,48.505,-122.675,6.9
Ship Harbor,01/09/14,48.505,-122.675,6.99
Ship Harbor,01/10/14,48.505,-122.675,7.18
Ship Harbor,01/11/14,48.505,-122.675,7.2
Ship Harbor,01/12/14,48.505,-122.675,7.05
Ship Harbor,01/13/14,48.505,-122.675,7.23
Ship Harbor,01/14/14,48.505,-122.675,7.26
Ship Harbor,01/15/14,48.505,-122.675,7.26
Ship Harbor,01/16/14,48.505,-122.675,7.6
Ship Harbor,01/17/14,48.505,-122.675,7.41
Ship Harbor,01/18/14,48.505,-122.675,7.48
Ship Harbor,01/19/14,48.505,-122.675,7.42
Ship Harbor,01/20/14,48.505,-122.675,7.39
Ship Harbor,01/21/14,48.505,-122.675,7.49
Ship Harbor,01/22/14,48.505,-122.675,7.13
Ship Harbor,01/23/14,48.505,-122.675,7.37
Ship Harbor,01/24/14,48.505,-122.675,7.93
Ship Harbor,01/25/14,48.505,-122.675,7.67
Ship Harbor,01/26/14,48.505,-122.675,7.19
Ship Harbor,01/27/14,48.505,-122.675,6.94
Ship Harbor,01/28/14,48.505,-122.675,6.91
Ship Harbor,01/29/14,48.505,-122.675,6.93
Ship Harbor,01/30/14,48.505,-122.675,6.97
Ship Harbor,01/31/14,48.505,-122.675,7.5
Ship Harbor,02/01/14,48.505,-122.675,7.08
Ship Harbor,02/02/14,48.505,-122.675,7.12
Ship Harbor,02/03/14,48.505,-122.675,7.24
Ship Harbor,02/04/14,48.505,-122.675,6.82
Ship Harbor,02/05/14,48.505,-122.675,6.65
Ship Harbor,02/06/14,48.505,-122.675,5.94
Ship Harbor,02/07/14,48.505,-122.675,6.3
Ship Harbor,02/08/14,48.505,-122.675,5.61
Ship Harbor,02/09/14,48.505,-122.675,5.76
Ship Harbor,02/10/14,48.505,-122.675,5.83
Ship Harbor,02/11/14,48.505,-122.675,5.91
Ship Harbor,02/12/14,48.505,-122.675,6.61
Ship Harbor,02/13/14,48.505,-122.675,5.71
Ship Harbor,02/14/14,48.505,-122.675,6.69
Ship Harbor,02/15/14,48.505,-122.675,5.99
Ship Harbor,02/16/14,48.505,-122.675,5.77
Ship Harbor,02/17/14,48.505,-122.675,6.09
Ship Harbor,02/18/14,48.505,-122.675,6.61
Ship Harbor,02/19/14,48.505,-122.675,6.72
Ship Harbor,02/20/14,48.505,-122.675,7.18
Ship Harbor,02/21/14,48.505,-122.675,6.82
Ship Harbor,02/22/14,48.505,-122.675,6.56
Ship Harbor,02/23/14,48.505,-122.675,6.43
Ship Harbor,02/24/14,48.505,-122.675,6.45
