site,date,latitude,longitude,SST
Beach Haven,04/04/14,48.695,-122.955,8.49
Beach Haven,04/05/14,48.695,-122.955,8.25
Beach Haven,04/06/14,48.695,-122.955,8.09
Beach Haven,04/07/14,48.695,-122.955,8.65
Beach Haven,04/08/14,48.695,-122.955,8.4
Beach Haven,04/09/14,48.695,-122.955,8.21
Beach Haven,04/10/14,48.695,-122.955,7.98
Beach Haven,04/11/14,48.695,-122.955,7.84
Beach Haven,04/12/14,48.695,-122.955,8.82
Beach Haven,04/13/14,48.695,-122.955,8.99
Beach Haven,04/14/14,48.695,-122.955,8.91
Beach Haven,04/15/14,48.695,-122.955,8.77
Beach Haven,04/16/14,48.695,-122.955,8.71
Beach Haven,04/17/14,48.695,-122.955,8.85
Beach Haven,04/18/14,48.695,-122.955,8.07
Beach Haven,04/19/14,48.695,-122.955,8.32
Beach Haven,04/20/14,48.695,-122.955,8.12
Beach Haven,04/21/14,48.695,-122.955,8.15
Beach Haven,04/22/14,48.695,-122.955,8.56
Beach Haven,04/23/14,48.695,-122.955,8.7
Beach Haven,04/24/14,48.695,-122.955,8.61
Beach Haven,04/25/14,48.695,-122.955,9.19
Beach Haven,04/26/14,48.695,-122.955,8.3
Beach Haven,04/27/14,48.695,-122.955,8.74
Beach Haven,04/28/14,48.695,-122.955,8.43
Beach Haven,04/29/14,48.695,-122.955,8.62
Beach Haven,04/30/14,48.695,-122.955,6.84
Beach Haven,05/01/14,48.695,-122.955,9.04
Beach Haven,05/02/14,48.695,-122.955,10.21
Beach Haven,05/03/14,48.695,-122.955,10.04
Beach Haven,05/04/14,48.695,-122.955,9.95
Beach Haven,05/05/14,48.695,-122.955,10.52
Beach Haven,05/06/14,48.695,-122.955,9.95
Beach Haven,05/07/14,48.695,-122.955,9.18
Beach Haven,05/08/14,48.695,-122.955,11.53
Beach Haven,05/09/14,48.695,-122.955,9.45
Beach Haven,05/10/14,48.695,-122.955,8.83
Beach Haven,05/11/14,48.695,-122.955,10.64
Beach Haven,05/12/14,48.695,-122.955,9.51
Beach Haven,05/13/14,48.695,-122.955,10.97
Beach Haven,05/14/14,48.695,-122.955,11.11
Beach Haven,05/15/14,48.695,-122.955,11.97
Beach Haven,05/16/14,48.695,-122.955,11.09
Beach Haven,05/17/14,48.695,-122.955,10.67
Beach Haven,05/18/14,48.695,-122.955,9.92
Beach Haven,05/19/14,48.695,-122.955,8.98
Beach Haven,05/20/14,48.695,-122.955,10.33
Beach Haven,05/21/14,48.695,-122.955,10.75
Beach Haven,05/22/14,48.695,-122.955,10.93
Beach Haven,05/23/14,48.695,-122.955,10.63
Beach Haven,05/24/14,48.695,-122.955,9.98
Beach Haven,05/25/14,48.695,-122.955,8.33
Beach Haven,05/26/14,48.695,-122.955,9.34
Beach Haven,05/27/14,48.695,-122.955,10.04
Beach Haven,05/28/14,48.695,-122.955,9.98
Beach Haven,05/29/14,48.695,-122.955,12.02
Beach Haven,05/30/14,48.695,-122.955,10.13
Beach Haven,05/31/14,48.695,-122.955,11.12
Beach Haven,06/01/14,48.695,-122.955,11.3
Beach Haven,06/02/14,48.695,-122.955,12.85
Beach Haven,06/03/14,48.695,-122.955,13.47
Beach Haven,06/04/14,48.695,-122.955,14.04
Beach Haven,06/05/14,48.695,-122.955,15.31
Beach Haven,06/06/14,48.695,-122.955,13.91
Beach Haven,06/07/14,48.695,-122.955,14.91
Beach Haven,06/08/14,48.695,-122.955,14.52
Beach Haven,06/09/14,48.695,-122.955,13.66
Beach Haven,06/10/14,48.695,-122.955,13.36
Beach Haven,06/11/14,48.695,-122.955,12.86
Beach Haven,06/12/14,48.695,-122.955,12.38
Beach Haven,06/13/14,48.695,-122.955,12.08
Beach Haven,06/14/14,48.695,-122.955,12.16
Beach Haven,06/15/14,48.695,-122.955,12.05
Beach Haven,06/16/14,48.695,-122.955,12.19
Beach Haven,06/17/14,48.695,-122.955,11.44
Beach Haven,06/18/14,48.695,-122.955,11.95
Beach Haven,06/19/14,48.695,-122.955,11.86
Beach Haven,06/20/14,48.695,-122.955,11.49
Beach Haven,06/21/14,48.695,-122.955,12.12
Beach Haven,06/22/14,48.695,-122.955,10.05
Beach Haven,06/23/14,48.695,-122.955,10.94
Beach Haven,06/24/14,48.695,-122.955,11.25
Beach Haven,06/25/14,48.695,-122.955,12.44
Beach Haven,06/26/14,48.695,-122.955,12.7
Beach Haven,06/27/14,48.695,-122.955,12.56
Beach Haven,06/28/14,48.695,-122.955,12.29
Beach Haven,06/29/14,48.695,-122.955,12.33
Beach Haven,06/30/14,48.695,-122.955,10.71
Beach Haven,07/01/14,48.695,-122.955,11.48
Beach Haven,07/02/14,48.695,-122.955,12.09
Beach Haven,07/03/14,48.695,-122.955,12.14
Beach Haven,07/04/14,48.695,-122.955,12.26
Beach Haven,07/05/14,48.695,-122.955,12.56
Beach Haven,07/06/14,48.695,-122.955,12.68
Beach Haven,07/07/14,48.695,-122.955,14.35
Beach Haven,07/08/14,48.695,-122.955,16.38
Beach Haven,07/09/14,48.695,-122.955,16.88
Beach Haven,07/10/14,48.695,-122.955,15.44
Beach Haven,07/11/14,48.695,-122.955,15.06
Beach Haven,07/12/14,48.695,-122.955,14.87
Beach Haven,07/13/14,48.695,-122.955,15.13
Beach Haven,07/14/14,48.695,-122.955,14.56
Beach Haven,07/15/14,48.695,-122.955,14.1
Beach Haven,07/16/14,48.695,-122.955,14.54
Beach Haven,07/17/14,48.695,-122.955,13.29
Beach Haven,07/18/14,48.695,-122.955,13.64
Beach Haven,07/19/14,48.695,-122.955,12.63
Beach Haven,07/20/14,48.695,-122.955,12.79
Beach Haven,07/21/14,48.695,-122.955,11.92
Beach Haven,07/22/14,48.695,-122.955,12.33
Beach Haven,07/23/14,48.695,-122.955,11.68
Beach Haven,07/24/14,48.695,-122.955,12.06
Beach Haven,07/25/14,48.695,-122.955,11.87
Beach Haven,07/26/14,48.695,-122.955,11.26
Beach Haven,07/27/14,48.695,-122.955,11.55
Beach Haven,07/28/14,48.695,-122.955,13.29
Beach Haven,07/29/14,48.695,-122.955,15.24
Beach Haven,07/30/14,48.695,-122.955,14.63
Beach Haven,07/31/14,48.695,-122.955,14.87
Beach Haven,08/01/14,48.695,-122.955,17.03
Beach Haven,08/02/14,48.695,-122.955,18.05
Beach Haven,08/03/14,48.695,-122.955,17.98
Beach Haven,08/04/14,48.695,-122.955,18.58
Beach Haven,08/05/14,48.695,-122.955,16.93
Beach Haven,08/06/14,48.695,-122.955,16.32
Beach Haven,08/07/14,48.695,-122.955,14.51
Beach Haven,08/08/14,48.695,-122.955,13.31
Beach Haven,08/09/14,48.695,-122.955,13.15
Beach Haven,08/10/14,48.695,-122.955,13.21
Beach Haven,08/11/14,48.695,-122.955,14.07
Beach Haven,08/12/14,48.695,-122.955,14.45
Beach Haven,08/13/14,48.695,-122.955,14.48
Beach Haven,08/14/14,48.695,-122.955,13.85
Beach Haven,08/15/14,48.695,-122.955,12.45
Beach Haven,08/16/14,48.695,-122.955,13.31
Beach Haven,08/17/14,48.695,-122.955,13.86
Beach Haven,08/18/14,48.695,-122.955,13.98
Beach Haven,08/19/14,48.695,-122.955,14.02
